index,value,name
6429,15.02378685772419,KCNIP4
10961,12.285521283745766,LHFPL3
15794,11.528519697487354,MALAT1
3087,8.632481403648853,NRXN1
11485,8.389856271445751,CSMD1
18428,7.386799119412899,PCDH9
15278,6.41494183242321,LRRC4C
4257,5.231427937746048,ERBB4
14031,4.63505095988512,PCDH15
5505,4.2470863200724125,LSAMP
28113,4.121433841064572,XIST
2059,3.5894297789782286,TNR
27714,3.444557562470436,DMD
27699,3.3562022875994444,IL1RAPL1
7185,3.2885412853211164,GRIA2
19140,2.9295917274430394,NPAS3
16549,2.5268716029822826,NTM
7209,2.4139440087601542,MARCH1
16106,2.293989826925099,GRM5
6025,2.178944223560393,SOX2-OT
3855,2.1547747482545674,GALNT13
16229,1.8207859368994832,GRIA4
12943,1.8074820525944233,NTRK2
12536,1.6609462350606918,NFIB
7265,1.5669363904744387,GPM6A
6972,1.5499252332374454,ANK2
11054,1.5291029922664165,PTPRZ1
17521,1.4551822012290359,ANKS1B
13235,1.3166465172544122,ASTN2
18676,1.270532934460789,FGF14
998,1.2341642403043807,NEGR1
21199,1.221874809358269,SHISA9
228,1.2004113607108593,KAZN
11007,1.1988791646435857,DOCK4
10703,1.178690935485065,MAGI2
7627,1.161084549035877,ZSWIM6
3031,1.0915912836790085,SLC8A1
13104,1.072513626422733,LPPR1
7226,1.048666849732399,SPOCK3
16859,1.039019904565066,SOX5
7460,1.0371463298797607,PDZD2
6127,1.0352121656760573,IL1RAP
12527,1.0253008718136698,PTPRD
959,1.0151123711839318,PDE4B
18585,0.9561665658839047,GPC6
5988,0.943969420157373,NLGN1
23623,0.9211295507848263,ZNF521
18712,0.891327315941453,FAM155A
7614,0.8145244242623448,PDE4D
16551,0.7911106813699007,OPCML
27548,0.7014290682272986,NLGN4X
7220,0.6854330245405436,CPE
4812,0.6850448390468955,CLASP2
5210,0.6829652001615614,FHIT
6774,0.6368571755010635,SCD5
6005,0.6317503219470382,KCNMB2
10174,0.6296943915076554,PHF14
4589,0.6239882530644536,GRM7
2633,0.6204203974921256,RGS7
4397,0.6150054540485144,DNER
27128,0.6043882835656404,SEZ6L
10673,0.5876102233305573,HIP1
17416,0.5796515103429556,PPP1R12A
1010,0.573812180198729,SLC44A5
17838,0.5681099884677678,TMEM132C
6796,0.5611594335641712,MAPK10
6835,0.5414145491085947,GRID2
5695,0.536602960433811,TMEM108
20189,0.5267319739796221,TJP1
14558,0.5252355108968914,SORCS1
4131,0.519842051435262,RFTN2
5533,0.5072372551076114,GSK3B
11042,0.5048264430370182,CTTNBP2
7787,0.4953760227654129,VCAN
26479,0.49179881205782294,NCAM2
18111,0.48676898749545217,N4BP2L2
11660,0.47445547534152865,PSD3
6686,0.47333244141191244,ANKRD17
11984,0.47013472649268806,PREX2
9444,0.46978389378637075,COL9A1
16325,0.46706890873610973,SIK3
7307,0.45367720630019903,SORBS2
14066,0.4534856607206166,JMJD1C
13744,0.45298583107069135,PLXDC2
6833,0.4509200402535498,CCSER1
17427,0.4428946143016219,PPFIA2
4484,0.43398870271630585,AGAP1
3669,0.4335280251689255,DPP10
5211,0.4302014622371644,PTPRG
23693,0.4246390135958791,RIT2
3226,0.42333626048639417,ZNF638
924,0.41057489183731377,NFIA
21242,0.40904844645410776,XYLT1
11892,0.40681133745238185,SNTG1
8418,0.4030707438942045,CPEB4
19198,0.4020910239778459,LRFN5
28406,0.39863605704158545,KLHL13
26080,0.39747052686288953,ZHX3
25862,0.3896177583374083,CST3
25824,0.38805780513212085,RIN2
15203,0.3878317145863548,LUZP2
28116,0.3698380240239203,FTX
5426,0.368399350438267,ALCAM
15663,0.3677199501544237,FTH1
132,0.36674558324739337,RERE
5837,0.3586078407242894,MED12L
7880,0.3532597622834146,FBXL17
13779,0.3510928377509117,PRTFDC1
23036,0.3475109338760376,SPAG9
11429,0.3406622214242816,KMT2C
15182,0.3397249928675592,NAV2
13814,0.3372510829940438,WAC
28613,0.33492830861359835,LINC00632
10413,0.3335698149167001,HECW1
18125,0.3202784184832126,NBEA
7425,0.3164121522568166,FBXL7
3925,0.31270750635303557,SCN1A
7196,0.3115195785649121,RAPGEF2
2223,0.30748464120551944,NAV1
6973,0.298631499055773,CAMK2D
334,0.29809584585018456,EIF4G3
3069,0.2972787655889988,CALM2
988,0.29125233832746744,SRSF11
23624,0.2894114553928375,SS18
28008,0.2868836419656873,ARHGEF9
1208,0.28648829902522266,NTNG1
10714,0.28587813931517303,CACNA2D1
3700,0.2827458349056542,CNTNAP5
26595,0.2822898360900581,OLIG2
17694,0.2790439820382744,MED13L
11146,0.27758131676819175,EXOC4
23664,0.27319923392497003,NOL4
16180,0.27229792525758967,MAML2
6114,0.2648436283925548,LPP
11208,0.2648292318917811,BRAF
5265,0.2627373232971877,FOXP1
960,0.25486563658341765,SGIP1
4184,0.2546416074037552,BMPR2
20255,0.25392348994500935,MEIS2
1959,0.2523510353639722,DCAF6
15979,0.24945616046898067,FCHSD2
18617,0.2454700507223606,MBNL2
5990,0.24514679121784866,NAALADL2
12303,0.24384438910055906,MTSS1
9604,0.24331579613499343,ASCC3
8683,0.24087451212108135,CDKAL1
