index,value,name
18428,92.6265896204859,PCDH9
15794,51.263585819571745,MALAT1
27699,40.16758302599192,IL1RAPL1
11895,30.298724927008152,ST18
15663,29.079631075263023,FTH1
28301,27.16330167464912,PLP1
12527,26.86752712354064,PTPRD
13766,26.07238128222525,PIP4K2A
28113,25.366115359589458,XIST
6972,23.92749745119363,ANK2
5497,22.07943838648498,ZBTB20
5505,21.006603910587728,LSAMP
9744,20.919280167669058,NKAIN2
16297,20.61400356143713,NCAM1
7226,19.456952373497188,SPOCK3
19140,19.08546655718237,NPAS3
4257,19.030560723971575,ERBB4
10609,18.59551790356636,AUTS2
10024,17.152468310669065,QKI
6796,16.828059908002615,MAPK10
15264,16.556721292436123,SLC1A2
7209,16.373221079818904,MARCH1
1048,15.509139307774603,TTLL7
7265,15.45453963149339,GPM6A
16549,14.307161048986018,NTM
6809,14.200173951685429,SPARCL1
14078,13.987251732498407,CTNNA3
12943,13.493276620283723,NTRK2
6542,13.322169830091298,FRYL
6794,12.700412241742015,ARHGAP24
16519,12.415940754115582,KIRREL3
4875,11.863476386293769,MOBP
7411,11.854817136190832,CTNND2
12362,11.038159457966685,PTK2
7789,10.641755199525505,EDIL3
6844,10.16505553200841,UNC5C
12260,9.838472193107009,ENPP2
28116,9.206203965470195,FTX
5320,8.352043172810227,CADM2
11660,8.245006510987878,PSD3
10968,8.107838399708271,SRPK2
3087,8.054510322050191,NRXN1
27714,8.017582329921424,DMD
7156,7.945357520598918,TRIM2
4107,7.814925621263683,TMEFF2
17694,7.760827224701643,MED13L
22793,7.598483945243061,CNP
5426,7.592816549818963,ALCAM
959,7.501934124855325,PDE4B
10961,7.372248148662038,LHFPL3
18501,7.3366385865956545,SLAIN1
26479,7.334166920743883,NCAM2
18579,7.23918753862381,GPC5
20189,7.187410991638899,TJP1
17427,7.023954865522683,PPFIA2
10350,6.708170958328992,SEPT7
25862,6.41190586425364,CST3
15379,6.366020450368524,FOLH1
11485,6.227433896157891,CSMD1
6429,6.143637423869222,KCNIP4
16580,6.025297824293375,ADIPOR2
3069,6.017627220600843,CALM2
3226,5.977832178585231,ZNF638
9769,5.975626583211124,PTPRK
12536,5.930254969745874,NFIB
5695,5.892398616299033,TMEM108
15653,5.806156139820814,MYRF
6774,5.706026561092585,SCD5
6025,5.6645957010332495,SOX2-OT
820,5.594410955905914,FAF1
7494,5.565249477978796,SLC1A3
7185,5.548126347362995,GRIA2
4560,5.442351289093494,CHL1
13744,5.358969780616462,PLXDC2
8067,5.1875995504669845,SPOCK1
16318,5.074204532196745,CADM1
17521,5.064248244976625,ANKS1B
11054,4.985761784482747,PTPRZ1
18617,4.920584928244352,MBNL2
5965,4.89208634570241,CLDN11
6798,4.826454526744783,PTPN13
14657,4.7814691895619035,FGFR2
20371,4.75405965722166,FRMD5
6816,4.73640514165163,SPP1
7075,4.664529714733362,ELF2
14214,4.65826889872551,KCNMA1
18111,4.619162675458938,N4BP2L2
14265,4.605135521385819,NRG3
16229,4.579629058018327,GRIA4
12563,4.565853351967235,SLC24A2
16859,4.5114846508949995,SOX5
11947,4.491799316368997,NKAIN3
5211,4.417459020391107,PTPRG
15182,4.306715874001384,NAV2
10673,4.297628686763346,HIP1
4049,4.238041152246296,PDE1A
16325,4.172699852380902,SIK3
3819,4.162658538320102,ZEB2
14052,4.153069117017367,ANK3
7627,4.131981191923842,ZSWIM6
10714,4.113640210591257,CACNA2D1
19781,4.105932565871626,HSP90AA1
15278,4.027245051799582,LRRC4C
17533,4.007076308131218,ANO4
17049,3.9842559481039643,DIP2B
24637,3.980307126417756,ZNF536
10323,3.9503377745859325,PDE1C
28444,3.9228705391287804,LAMP2
132,3.8834315380081534,RERE
26498,3.875526761636138,APP
3828,3.816743006929755,MBD5
7425,3.7936304297763854,FBXL7
10703,3.782320933183655,MAGI2
11717,3.758380993269384,DOCK5
15118,3.698642233386636,FAR1
4830,3.6691510435193777,LRRFIP2
5099,3.668795191217214,DOCK3
956,3.630390821956098,DNAJC6
10174,3.6301678512245417,PHF14
998,3.627223442774266,NEGR1
8683,3.6113524362444878,CDKAL1
5384,3.5962215228937566,CLDND1
13779,3.574973337352276,PRTFDC1
11007,3.5600844484288245,DOCK4
20255,3.5154773285612464,MEIS2
17430,3.4770277991483454,TMTC2
3121,3.3014139183796942,VRK2
6135,3.2710759956389666,FGF12
6975,3.092013243585825,UGT8
15106,3.0812034578993917,USP47
11429,3.076088392175734,KMT2C
12669,3.037528643384576,UBE2R2
