index,value,name
5785,48.842673525214195,LSAMP
8039,17.876955381128937,LRP1B
12806,12.373520356602967,DST
5361,11.20252270437777,DTNA
3367,10.379817130044103,PITPNC1
9877,9.877713047899306,SOX5
7203,9.710384299978614,RYR3
313,7.381710696965456,SLC1A2
4538,7.0997535502538085,NPAS3
4717,6.195639445446432,FYN
10247,5.245536795817316,DLG2
5161,4.288380137644708,SLC35F1
14119,4.288014258258045,PTPRZ1
10827,4.026490585296415,SAMD4A
3754,4.012040659785271,SYNE1
42,3.5989487092010677,LPP
3857,3.4303302741318475,MACF1
7343,3.350153337465599,CADM2
12002,3.335501532215858,PARD3
588,3.3341012550517917,GPM6A
19404,3.3051733141765,SCD5
16269,3.258953838958405,NRG3
17747,3.1718807872384787,XIST
7211,3.0352604296058416,SH3PXD2B
18411,2.916264477185905,PRODH
18375,2.758164235856384,EPHA6
4480,2.609977914020419,WWOX
2147,2.5720426910556853,NRCAM
19830,2.490856922697276,MKLN1
7139,2.4122167080640793,FBXL7
12538,2.375749611761421,PSD3
2766,2.2614083058433607,NEBL
18440,2.143227727385238,ARNT2
494,2.106460022740066,HPSE2
9381,2.0784479286521673,CELF2
7920,2.067777270451188,CACHD1
279,2.045910149347037,NPAS2
4560,1.9793756334111094,RERE
16314,1.9096332718618214,ATP1A2
6168,1.9036689726635814,RHOBTB3
11257,1.8671236000955105,DNM3
3636,1.8547826812136918,ZNF98
16791,1.8465920332819223,MTUS1
19394,1.7871414348483086,C1orf21
5113,1.781689872033894,AHCYL1
17395,1.7740207482129335,NCAM1
8866,1.7095876901876181,MAPK4
15733,1.6747971747536212,TPD52L1
8150,1.6427241442725062,TPST1
19768,1.6419616958592087,EFNA5
7656,1.6391224758699536,RABGAP1
19522,1.62537578959018,ATRX
6023,1.6013653306290507,DOCK3
8564,1.5812162249349058,RASSF8
11896,1.5426571134012192,EIF4G3
6586,1.5336814019829035,BPTF
15740,1.4736158698797226,NRXN1
13402,1.4371726037934422,KANSL1L
10996,1.410413851030171,PBX1
3979,1.403874499257654,DPYSL2
17874,1.3896691799163818,SPOCK1
13434,1.3646704689599574,MCC
3290,1.3417237922549248,MAP3K5
3222,1.2912576426824671,MAGI2
8407,1.2866637208499014,PALLD
6426,1.2704415800981224,F3
18491,1.2669402493629605,SLC25A18
974,1.2655897233635187,ARHGEF12
14921,1.2591047107717372,MAPK10
6068,1.247208273038268,KALRN
6129,1.2267355723306537,ARHGEF26
11687,1.2215608041733503,ATP13A4
5767,1.2150413074996322,CERS6
10541,1.203112663468346,LUC7L3
6449,1.1948899227427319,SLC9A9
4321,1.168340434320271,PDLIM5
1915,1.1540350373834372,FAM107A
9670,1.153305334970355,PPFIA2
2068,1.1445809830911458,ACSS1
8876,1.1188418986275792,AGO2
6273,1.1069045569747686,PLXDC2
19324,1.0886395846609958,LRRC3B
11429,1.0862943928223103,LGR4
2334,1.0829683092888445,EYA2
11267,1.0785416159778833,MAP4
8363,1.0641124481335282,BNIP3L
17710,1.0541357006295584,CDH20
14246,1.0529492938076146,ITSN1
8819,1.0053382059559226,MTX2
18957,1.0044491675216705,LIMCH1
11782,0.9997797468677163,PIK3C3
2027,0.9725345962215215,PDE3B
2409,0.9693284095264971,FNDC3B
7816,0.9679650980979204,SSH2
18629,0.9660058850422502,CPEB3
18798,0.9578860332258046,RUFY3
19164,0.9572637602032046,NTM
19359,0.9551655547693372,SNRNP70
16477,0.9451352274045348,UBAP1
14900,0.9239836924243718,NTRK3
7444,0.9224074087105691,TMEM178B
16620,0.9208645555190742,ZBTB7C
12883,0.9130477118305862,AKAP10
19542,0.895237207878381,RGS20
9746,0.8921566919889301,FAM19A5
12136,0.8792919984553009,CPEB4
7050,0.8690169746987522,ZFYVE28
15207,0.8606577990576625,KATNBL1
16558,0.8599813245236874,POU2F1
18466,0.8595961614628322,AGAP1
2789,0.8555670967325568,ACAP2
19875,0.8546735364943743,OLFM2
18551,0.853380472282879,BCL6
6354,0.8532508481293917,ABLIM1
10919,0.843719017226249,SRGAP3
8957,0.8413971192203462,IRS2
8217,0.8399034206886427,SLC39A11
137,0.837469327962026,SOX6
7970,0.8329248037189245,SMARCA2
2645,0.8257317235693336,KCNJ10
1711,0.8219442160334438,FAM155A
19840,0.8194235803093761,PARD3B
17602,0.814101400814252,PPP2R2B
11939,0.8119973610155284,DENND5B
15271,0.8075789893046021,SPTBN4
16340,0.8051558589868364,BAZ2B
3917,0.8032463248819113,GOLGA4
1261,0.7920180875808001,PHF21A
3589,0.7848175517865457,NCKAP5
13955,0.7846994090359658,CACNB2
12235,0.7828866834752262,JAKMIP2
8350,0.781761919381097,CHST11
19690,0.7806749194860458,XPO6
12695,0.7774710382800549,GNG7
3634,0.7716481280513108,TBL1XR1
10446,0.7706921212375164,EPS15
5038,0.7681804145686328,STK33
4960,0.764116216218099,WDFY2
5932,0.7448100140318274,PDGFRB
5051,0.7443591749761254,SEPT7
11630,0.7426118752919137,GRM3
10198,0.737983122235164,CNTNAP3B
19223,0.7275275508873165,UTRN
9799,0.7223744271323085,ARID4A
10811,0.7092462059808895,ACSBG1
13281,0.7040117478463799,TBC1D5
7072,0.7017945498228073,DICER1
16941,0.6991643293295056,FAF1
2915,0.6945923194289207,BBS9
7054,0.6944395070895553,PPP1R13B
15064,0.6931399442255497,LRCH3
7622,0.6732211736962199,FAM204A
8927,0.6711542652919888,MECP2
6935,0.6610790332779288,PHC1
16336,0.6579015059396625,NWD1
3255,0.657674370566383,MEGF9
13164,0.6568190585821867,ZNF346
18697,0.6553334873169661,GABRA2
6256,0.6542066968977451,PTPRE
16231,0.6532114152796566,EGFR
1402,0.6524091656319797,ABCC9
6155,0.6468725427985191,MIB1
11645,0.6460020621307194,FGGY
17864,0.6427532110828906,PCCA
1183,0.6420474690385163,ADD1
12392,0.6417724960483611,WIPF2
12238,0.6403762083500624,STAU2
7134,0.6372466757893562,MIDN
15482,0.6359306529629976,EFR3B
4702,0.6325509073212743,MON2
3487,0.6291143331909552,FGF2
